"['Drama', 'Romance']",2365,7.0,"['PatrickDewaere', 'ArielBesse', 'MauriceRonet', 'GenevièveMnich']",['BertrandBlier'],[],['AlainSarde'],['PhilippeSarde']
['Comedy'],2787,7.4,"['CarloVerdone', 'ElenaFabrizi', 'IrinaSanpiter', 'AngeloInfanti']",[],"['LeonardoBenvenuti', 'PieroDeBernardi']",[],['EnnioMorricone']
"['Drama', 'Mystery', 'Thriller']",39035,7.4,"['JohnTravolta', 'NancyAllen', 'JohnLithgow', 'DennisFranz']",['BrianDePalma'],['BillMesceJr.'],['GeorgeLitto'],['PinoDonaggio']
"['Music', 'Drama']",1484,7.6,"['AntonioGades', 'CristinaHoyos', 'JuanAntonioJiménez', 'CarmenVillena']",['CarlosSaura'],"['FedericoGarcíaLorca', 'AlfredoMañas']",['EmilianoPiedra'],['EmiliodeDiego']
"['Drama', 'Thriller', 'Crime']",28644,7.4,"['WilliamHurt', 'KathleenTurner', 'RichardCrenna', 'TedDanson']",['LawrenceKasdan'],[],['FredT.Gallo'],['JohnBarry']
"['Drama', 'History', 'War']",450,7.1,"['TinaEngel', 'HansDiehl', 'MartinWalz', 'CurtBois']",['MarkusImhoof'],['AlfredA.Haesler'],[],[]
"['Action', 'Drama', 'History', 'War']",215792,8.3,"['JürgenProchnow', 'HerbertGrönemeyer', 'KlausWennemann', 'HubertusBengsch']",['WolfgangPetersen'],['LotharG.Buchheim'],"['OrtwinFreyermuth', 'GünterRohrbach']",['KlausDoldinger']
['Drama'],1730,7.1,"['MaximilianSchell', 'RodSteiger', 'RobbyBenson', 'BarryMiller']",['JeremyKagan'],"['ChaimPotok', 'EdwinGordon']","['EdieLandau', 'ElyA.Landau']",['ElmerBernstein']
['Drama'],20028,7.6,"['NatjaBrunckhorst', 'EberhardAuriga', 'PeggyBussieck', 'LotharChamski']",['UliEdel'],"['KaiHermann', 'HorstRieck', 'HermanWeigel']","['HansWeth', 'BerndEichinger']",[]
"['Comedy', 'Crime', 'Adventure']",7272,7.4,"['PierreRichard', 'GérardDepardieu', 'PedroArmendárizJr.', 'CorynneCharbit']",['FrancisVeber'],[],[],['VladimirCosma']
['Animation'],1344,7.4,[],['FrédéricBack'],[],[],['NormandRoger']
"['Documentary', 'Music']",3173,7.6,"['TheGerms', 'AliceBagBand', 'BlackFlag', 'CatholicDiscipline', 'CircleJerks', 'Fear']",['PenelopeSpheeris'],[],[],[]
"['Thriller', 'Action', 'Crime']",493,7.5,"['SergiuNicolaescu', 'JeanConstantin', 'ColeaRautu', 'IonRitiu']",[],"['MirceaBurada', 'VintiläCorbul']",[],['AnusavanSalamanian']
"['Fantasy', 'Adventure']",54447,7.4,"['NigelTerry', 'HelenMirren', 'NicholasClay', 'CherieLunghi']",['JohnBoorman'],"['ThomasMalory', 'RospoPallenberg']",[],['TrevorJones']
['Horror'],1022,6.6,"['DésiréeNosbusch', 'BodoStaiger', 'SimoneBrahmann', 'JonasVischer']",['EckhartSchmidt'],[],"['BarbaraMoorse', 'MartinMoszkowicz']",['Rheingold']
"['Drama', 'Horror', 'Thriller']",1713,5.7,"['LaurenBacall', 'JamesGarner', 'MichaelBiehn', 'MaureenStapleton']",['EdBianchi'],"['BobRandall', 'PriscillaChapman', 'JohnHartwell']",['RobertStigwood'],['PinoDonaggio']
"['Romance', 'Drama', 'Horror']",478,6.7,"['MarcelloMastroianni', 'RomySchneider', 'EvaMariaMeineke', 'WolfgangPreiss']",['DinoRisi'],"['BernardinoZapponi', 'MinoMilani']","['PioAngeletti', 'AdrianoDeMicheli']",['RizOrtolani']
"['Romance', 'Drama']",6344,7.3,"['GérardDepardieu', 'FannyArdant', 'HenriGarcin', 'MichèleBaumgartner']",['FrançoisTruffaut'],"['SuzanneSchiffman', 'JeanAurel']",[],['GeorgesDelerue']
"['Comedy', 'Drama']",1276,6.4,"['WalterMatthau', 'JillClayburgh', 'BarnardHughes', 'JanSterling']",['RonaldNeame'],"['JeromeLawrence', 'RobertE.Lee']","['PaulM.Heller', 'MarthaScott']",[]
"['Drama', 'Romance']",1626,7.1,"['CraigWasson', 'JodiThelen', 'MichaelHuddleston', 'JimMetzler']",['ArthurPenn'],['SteveTesich'],['GeneLasko'],['ElizabethSwados']
"['Adventure', 'Animation', 'Drama']",78916,7.3,"['MickeyRooney', 'KurtRussell', 'PearlBailey', 'JackAlbertson']","['TedBerman', 'RichardRich', 'ArtStevens']","['DavidMichener', 'DanielP.Mannix', 'LarryClemmons']",[],[]
"['Adventure', 'Drama', 'History']",34612,7.4,"['MelGibson', 'MarkLee', 'BillKerr', 'HaroldHopkins']",['PeterWeir'],"['DavidWilliamson', 'ErnestRaymond']","['PatriciaLovell', 'RobertStigwood']",[]
"['Crime', 'Drama', 'Mystery']",3830,7.7,"['LinoVentura', 'MichelSerrault', 'RomySchneider', 'GuyMarchand']",['ClaudeMiller'],"['JohnWainwright', 'JeanHerman', 'MichelAudiard']","['AlexandreMnouchkine', 'GeorgesDancigers']",[]
"['Adventure', 'Comedy']",1020,6.8,"['TonyBarry', 'KellyJohnson', 'ClaireOberman', 'ShirleyGruar']",['GeoffMurphy'],['IanMune'],['NigelHutchinson'],['JohnCharles']
"['Comedy', 'Romance']",7006,7.1,"['JohnGordonSinclair', 'DeeHepburn', '""JakeDArcy""', 'ClareGrogan']",['BillForsyth'],[],"['DavinaBelling', 'CliveParsons']",['ColinTully']
"['Adventure', 'Drama']",19448,7.3,"['EverettMcGill', 'RonPerlman', 'NicholasKadi', 'RaeDawnChong']",['Jean-JacquesAnnaud'],"['GérardBrach', 'J.H.RosnySr.']","['DenisHéroux', 'JohnKemeny']",['PhilippeSarde']
"['Comedy', 'Drama', 'Romance']",768,7.4,"['IrinaMuravyova', 'YuriyYakovlev', 'KlaraLuchko', 'AlevtinaRumyantseva']",['TatyanaLioznova'],['AnnaRodionova'],[],['MaksimDunaevskiy']
"['Mystery', 'Thriller']",329,6.5,"['KimBasinger', 'RobertCulp', 'StephenMacht', 'NancyMarchand']",['JohnLlewellynMoxey'],['SamRolfe'],['JosephB.Wallenstein'],['BruceBroughton']
['Drama'],1411,7.2,"['EvaGramSchjoldager', 'JanJohansen', 'LineArlien-Søborg', 'MarianWendelbo']",['NilsMalmros'],['FrederickCryer'],['PerHolst'],[]
"['Romance', 'Drama']",4687,7.5,"['BarbaraSukowa', 'ArminMueller-Stahl', 'MarioAdorf', 'MatthiasFuchs']",['RainerWernerFassbinder'],"['PeaFröhlich', 'PeterMärthesheimer']",['HorstWendlandt'],"['PeerRaben', 'FreddyQuinn']"
"['Adventure', 'Action', 'Thriller']",157546,7.6,"['MelGibson', 'BruceSpence', 'MichaelPreston', 'MaxPhipps']",['GeorgeMiller'],"['TerryHayes', 'BrianHannant']",['ByronKennedy'],['BrianMay']
['Comedy'],2735,7.8,"['AlbertoSordi', 'PaoloStoppa', 'CarolineBerg', 'RiccardoBilli']",['MarioMonicelli'],"['CatherineBreillat', 'BernardinoZapponi', 'LeonardoBenvenuti', 'PieroDeBernardi', 'TullioPinelli']",[],[]
['Drama'],8719,7.8,"['KlausMariaBrandauer', 'KrystynaJanda', 'IldikóBánsági', 'RolfHoppe']",['IstvánSzabó'],"['PéterDobai', 'KlausMann']",['ManfredDurniok'],['ZdenkóTamássy']
"['Horror', 'Comedy']",767,4.8,"['MelanieVerlin', 'LawrenceTierney', 'JohnHall', 'C.AnthonyJackson']",['JohnA.Russo'],[],['DonaldRedinger'],[]
['Comedy'],182,7.2,"['RobertoBenigni', 'FrancoCitti', 'NinettoDavoli', 'DariaNicolodi']",['SergioCitti'],['VincenzoCerami'],[],['NicolaPiovani']
"['Comedy', 'Foreign']",4727,8.3,"['StanislawTym', 'BarbaraBurska', 'ChristinePaul', 'KrzysztofKowalewski']",['StanislawBareja'],[],[],['JerzyDerfel']
"['Comedy', 'Drama', 'Romance']",1786,6.7,"['SusanAnspach', 'ErlandJosephson', 'PerOscarsson', 'MarianneJacobi']",['DusanMakavejev'],"['DonaldArthur', 'BrankoVucicevic']","['BoJonsson', 'DjordjeZecevic']",['KornelijeKovac']
"['Comedy', 'Drama']",15982,7.8,"['AndreGregory', 'WallaceShawn', 'JeanLenauer', 'RoyButler']",['LouisMalle'],[],"['GeorgeW.George', 'BeverlyKarp']",['AllenShawn']
['Horror'],1923,6.4,"['JimmyMcNichol', 'SusanTyrrell', 'BoSvenson', 'MarciaLewis']",['WilliamAsher'],"['SteveBreimer', 'AlanJayGlueckman', 'BoonCollins']",[],['BruceLanghorne']
['Drama'],25867,7.6,"['KatharineHepburn', 'HenryFonda', 'JaneFonda', 'DougMcKeon']",['MarkRydell'],['ErnestThompson'],['BruceGilbert'],['DaveGrusin']
"['Comedy', 'Drama']",1132,6.4,"['MarshaMason', 'KristyMcNichol', 'EdMoore', 'JoanHackett']",['GlennJordan'],['NeilSimon'],['RogerM.Rothstein'],['DavidShire']
[],363,7.1,"['AnthonyPedley', 'BobHoskins', 'GeoffreyChater', 'AlexanderDavion']",['JonathanMiller'],['WilliamShakespeare'],[],['StephenOliver']
['Drama'],750,7.2,"['""ValeriaDObici""', 'BernardGiraudeau', 'Jean-LouisTrintignant', 'MassimoGirotti']",['EttoreScola'],"['IginioUgoTarchetti', 'RuggeroMaccari']",['FrancoCommitteri'],['ArmandoTrovajoli']
['Comedy'],870,4.8,"['BurtReynolds', '""BeverlyDAngelo""', 'NormanFell', 'PaulDooley']",['DavidSteinberg'],['CharliePeters'],"['LawrenceGordon', 'HankMoonjean']",['DavidShire']
"['Crime', 'Drama']",6072,7.9,"['FernandoRamosdaSilva', 'JorgeJulião', 'GilbertoMoura', 'EdilsonLino']",['HectorBabenco'],"['JorgeDurán', 'JoséLouzeiro']",[],['JohnNeschling']
"['Comedy', 'Fantasy', 'Mystery']",860,7.0,"['BulleOgier', 'PascaleOgier', 'PierreClémenti', 'Jean-FrançoisStévenin']",['JacquesRivette'],"['SuzanneSchiffman', 'JérômePrieur']","['Jean-PierreMahot', 'BarbetSchroeder']",[]
"['Drama', 'Thriller', 'Crime']",6583,7.5,"['TreatWilliams', 'JerryOrbach', 'RichardForonjy', 'DonBillett']",['SidneyLumet'],"['JayPressonAllen', 'RobertDaley']",['BurttHarris'],['PaulChihara']
"['Action', 'Adventure', 'Thriller']",11942,7.6,"['Jean-PaulBelmondo', 'JeanDesailly', 'CyrielleClair', 'Marie-ChristineDescouard']",['GeorgesLautner'],"['PatrickAlexander', 'JacquesAudiard', 'MichelAudiard']",['AlainBelmondo'],['EnnioMorricone']
"['Adventure', 'Action']",830394,8.4,"['HarrisonFord', 'KarenAllen', 'PaulFreeman', 'JohnRhys-Davies']",['StevenSpielberg'],"['LawrenceKasdan', 'GeorgeLucas', 'PhilipKaufman']",['FrankMarshall'],['JohnWilliams']
"['Drama', 'History']",19401,7.3,"['WarrenBeatty', 'DianeKeaton', 'EdwardHerrmann', 'JerzyKosinski']",[],['TrevorGriffiths'],[],['StephenSondheim']
"['Animation', 'Music']",1215,7.0,"['HidekiSasaki', 'FuyumiShiraishi', 'MasashiAmenomori', 'JunjiChiba']",['IsaoTakahata'],['KenjiMiyazawa'],[],['MichioMamiya']
"['Comedy', 'Drama', 'Romance']",5275,7.7,"['SlavkoStimac', 'SlobodanAligrudic', 'LjiljanaBlagojevic', 'MiraBanjac']",['EmirKusturica'],['AbdulahSidran'],[],['ZoranSimjanovic']
"['Action', 'Comedy', 'Romance']",235,3.2,"['JimmyMcNichol', 'JanetJulian', 'WalterBarnes', 'PatrickCampbell']",['CharlesB.Griffith'],"['MaxApple', 'BrianWilliams']",['RogerCorman'],['BentMyggen']
"['Crime', 'Mystery']",4816,8.7,"['SergeyMartinson', 'VasiliyLivanov', 'VitaliSolomin', 'RinaZelyonaya', 'IrinaKupchenko', 'NikitaMikhalkov', 'AllaDemidova', 'SvetlanaKryuchkova', 'AleksandrAdabashyan', 'BorislavBrondukov']",[],[],[],[]
"['Action', 'Crime', 'Drama', 'History']",14905,7.2,"['KeithCarradine', 'PowersBoothe', 'FredWard', 'FranklynSeales']",['WalterHill'],"['MichaelKane', 'DavidGiler']",[],['RyCooder']
"['Fantasy', 'Drama']",183,6.5,"['CaroleBouquet', 'IngridCaven', 'ChristineKaufmann', 'IdaDiBenedetto']",['WernerSchroeter'],['DanaHoraková'],['KarelDirka'],['PeerRaben']
"['Action', 'Crime', 'Drama']",22411,7.4,"['JamesCaan', 'TuesdayWeld', 'WillieNelson', 'JimBelushi']",['MichaelMann'],['FrankHohimer'],"['JerryBruckheimer', 'RonnieCaan']",['TangerineDream']
['Documentary'],454,5.6,"['DanièleHuillet', 'BahgatElnadi', 'GérardSamaan']",['Jean-MarieStraub'],"['FriedrichEngels', 'MahmoudHussein']",[],[]
['Drama'],2245,7.4,"['RobertHossein', 'NicoleGarcia', 'GeraldineChaplin', 'DanielOlbrychski']",['ClaudeLelouch'],[],[],"['FrancisLai', 'MichelLegrand']"
"['Crime', 'Comedy']",3413,7.9,"['JanMachulski', 'LeonardPietraszak', 'WitoldPyrkosz', 'EwaSzykulska']",['JuliuszMachulski'],[],[],['HenrykKuzniak']
"['Drama', 'Family']",2828,7.1,"['BruceDavison', 'LoriLethin', 'JohnPutch', 'JohnnyDoran']",['AlexanderGrasshoff'],"['JohnnyDawkins', 'RonJones']",['FernField'],['JohnAnderson']
"['Drama', 'Romance']",709,7.7,"['SusanSarandon', 'ChristopherWalken', 'RobertRidgely', 'DorothyPatterson']",['JonathanDemme'],"['KurtVonnegutJr.', 'NealMiller']",[],['JohnCale']
['Horror'],180,6.4,"['CharlieChin', 'DorothyChi-hsiaYu', 'HuaYueh', 'ShenChan']",['DennisYu'],"['Kam-moonCheung', 'Ping-HingKam', 'DangLee']",['Chan-sinWong'],[]
"['Crime', 'Action', 'Thriller']",609,7.4,"['Hark-OnFung', 'BiaoYuen', 'Ka-YanLeung', 'Shun-YeeYuen', 'Tak-HingKwan', 'Chung-HsingChao', 'Yun-KinChow', 'MeiShengFan']",['Woo-PingYuen'],['JingWong'],[],[]
[],3320,8.6,"['GermaineDelbat', 'AlecGuinness', 'EileenAtkins', 'BillPaterson', 'VladekSheybal', 'AndyBradford', 'BernardHepton', 'MichaelByrne', 'AnthonyBate', 'TusseSilberg']",[],[],[],[]
[],400,7.3,"['MauriceBaquet', 'Jean-MarieBon', 'MartineCouture', 'JacquesFaure']",['PatrickBokanowski'],[],[],['MichèleBokanowski']
['Documentary'],3735,7.6,[],"['JayneLoader', 'KevinRafferty', 'PierceRafferty']",[],[],[]
"['War', 'Drama']",478,5.3,"['EdwardFleming', 'KirstenOlesen']",['LarsvonTrier'],['TomElling'],['PerÅrman'],['PierredelaRue']
[],3354,8.2,['BillCosby'],[],[],[],[]
"['ScienceFiction', 'Drama', 'Thriller']",644550,8.1,"['HarrisonFord', 'RutgerHauer', 'SeanYoung', 'EdwardJamesOlmos']",['RidleyScott'],"['HamptonFancher', 'DavidWebbPeoples', 'PhilipK.Dick']",['MichaelDeeley'],['Vangelis']
"['Horror', 'Comedy', 'Drama']",2157,6.3,"['LeonardRossiter', 'MalcolmMcDowell', 'BrianPettifer', 'JohnMoffatt']",['LindsayAnderson'],['DavidSherwin'],"['DavinaBelling', 'CliveParsons']",['AlanPrice']
['Documentary'],5786,7.9,"['ÁngelaReina', 'WernerHerzog', 'KlausKinski', 'ClaudiaCardinale', 'JasonRobards', 'MickJagger', 'AlfredoDeRioTambo']",['LesBlank'],['MichaelGoodwin'],[],[]
"['Action', 'Comedy', 'Crime']",976,7.1,"['WoodMoy', 'MarcHayashi', 'LaureenChew', 'PeterWang']",['WayneWang'],['IsaacCronin'],[],['RobertKikuchi-Yngojo']
"['Comedy', 'Drama']",862,7.2,"['VictoriaAbril', 'AnaBelén', 'ConchaVelasco', 'FranciscoRabal']",['MarioCamus'],"['CamiloJoséCela', 'JoséLuisDibildos']",[],['AntónGarcíaAbril']
"['Drama', 'History']",5828,7.5,"['GérardDepardieu', 'WojciechPszoniak', 'AnneAlvaro', 'RolandBlanche']",['AndrzejWajda'],"['JacekGasiorowski', 'Jean-ClaudeCarrière', 'StanislawaPrzybyszewska', 'AgnieszkaHolland', 'BoleslawMichalek']",[],[]
['Fantasy'],57486,7.2,"['JimHenson', 'KathrynMullen', 'FrankOz', 'DaveGoelz']",[],['DavidOdell'],['GaryKurtz'],['TrevorJones']
"['ScienceFiction', 'Adventure', 'Family']",344940,7.8,"['HenryThomas', 'DrewBarrymore', 'PeterCoyote', 'DeeWallace']",['StevenSpielberg'],['MelissaMathison'],['KathleenKennedy'],['JohnWilliams']
"['Comedy', 'Horror']",6404,6.8,"['MaryWoronov', 'PaulBartel', 'RobertBeltran', 'SusanSaiger']",[],['RichardBlackburn'],['AnneKimmel'],['ArlonOber']
['Drama'],2700,7.7,"['StellanSkarsgård', 'MariaJohansson', 'HansAlfredson', 'PerMyrberg']",[],[],[],['RolfSersam']
['Horror'],174407,7.5,"['BruceCampbell', 'EllenSandweiss', 'RichardDeManincor', 'BetsyBaker']",['SamRaimi'],[],['RobTapert'],['JosephLoDuca']
['Comedy'],213,7.0,"['ElizabethEdmonds', 'SueWallace', 'GeraldineGriffiths', 'KarenMeagher']",['PeterDuffell'],"['JuneRoberts', 'JackRosenthal']",['ChrisGriffin'],['RachelPortman']
"['Fantasy', 'Drama', 'Mystery']",53144,8.1,"['BertilGuve', 'PernillaAllwin', 'KristinaAdolphson', 'BörjeAhlstedt']",['IngmarBergman'],[],['JörnDonner'],['DanielBell']
['Comedy'],87017,7.2,"['SeanPenn', 'JenniferJasonLeigh', 'JudgeReinhold', 'RobertRomanus']",['AmyHeckerling'],['CameronCrowe'],"['IrvingAzoff', 'ArtLinson']",[]
"['Adventure', 'Animation', 'Fantasy']",1161,7.9,"['GyörgyCserhalmi', 'VeraPap', 'GyulaSzabó', 'FerencSzalma']",['MarcellJankovics'],['LászlóGyörgy'],[],[]
"['Action', 'Adventure', 'Thriller']",210334,7.7,"['SylvesterStallone', 'BrianDennehy', 'RichardCrenna', 'BillMcKinney']",['TedKotcheff'],"['DavidMorrell', 'MichaelKozoll', 'WilliamSackheim']",['BuzzFeitshans'],['JerryGoldsmith']
"['Action', 'Adventure', 'Drama']",28340,8.1,"['KlausKinski', 'ClaudiaCardinale', 'JoséLewgoy', 'MiguelÁngelFuentes']",['WernerHerzog'],[],"['WilliSegler', 'LuckiStipetic']",['PopolVuh']
"['Animation', 'Fantasy', 'Family']",5066,7.7,"['VictorBuono', 'JamesGregory', 'JamesEarlJones', 'HarryMorgan']","['JulesBass', 'ArthurRankinJr.']","['JeffreyWalker', 'RomeoMuller', 'PeterDickinson', 'WayneAnderson']",[],[]
['Drama'],6472,7.4,"['JessicaLange', 'SamShepard', 'KimStanley', 'BartBurns']",['GraemeClifford'],"['EricBergren', 'ChristopherDeVore', 'NicholasKazan']",['JonathanSanger'],['JohnBarry']
"['Drama', 'History']",209890,8.0,"['BenKingsley', 'JohnGielgud', 'RohiniHattangadi', 'RoshanSeth']",['RichardAttenborough'],['JohnBriley'],[],['RaviShankar']
[],320,6.9,"['AlbertoSordi', 'MonicaVitti', 'IsabellaDeBernardi', 'SalvatoreJacono']",[],"['AugustoCaminito', 'RodolfoSonego']",[],['PieroPiccioni']
[],331,6.8,"['FrancescoNuti', 'GiulianadeSio', 'MarcelloLotti', 'AntonioPetrocelli']",['MaurizioPonzi'],"['FrancoFerrini', 'EnricoOldoini']","['GianfrancoPiccioli', 'MarcoValsania']",['I.Barluna']
"['Comedy', 'Crime']",607,7.9,"['SofikoChiaureli', 'LeonidKuravlyov', 'SergeyYurskiy', 'ElenaSolovey']",['AllaSurikova'],"['RobertThomas', 'SvetlanaVolodina']",[],['ViktorLebedev']
[],213,5.1,"['TiinaBergström', 'AsmoHurula', 'ElinaKivihalme', 'EeroManner']",['MikaKaurismäki'],['AkiKaurismäki'],[],"['JukkaMikkola', 'JyrkiSiukonen', 'PantseSyrjä']"
"['Drama', 'Horror', 'Thriller']",387,6.2,"['AnthonyFranciosa', 'SybilDanning', 'IsabelleMejias', 'PaulHubbard']",['PaulNicholas'],['MauriceSmith'],"['MonicaTeuber', 'ErnstRittervonTheumer']",['JoachimLudwig']
"['Fantasy', 'Animation', 'Family']",22905,7.5,"['JeffBridges', 'MiaFarrow', 'AngelaLansbury', 'AlanArkin']","['JulesBass', 'ArthurRankinJr.']",['PeterS.Beagle'],[],['JimmyWebb']
"['Drama', 'Comedy']",264,6.3,"['SeretScott', 'BillGunn', 'DuaneJones', 'BillieAllen']",['KathleenCollins'],[],"['EleanorCharles', 'CherylHill']",['MichaelMinard']
"['Comedy', 'Drama']",13296,9.0,"['BogdanDiklic', '""DaniloBataStojkovic""', 'PavleVuisic', 'MijaAleksic']",['SlobodanSijan'],['DusanKovacevic'],['MilanZmukic'],['ZoranSimjanovic']
"['Action', 'Adventure', 'Foreign']",152,6.7,"['ShengFu', 'Chia-HuiLiu', 'Chan-PengChang', 'KwokKeungChan']",['ChiaYungLiu'],['JingWong'],['MonaFong'],[]
"['Animation', 'Drama', 'Family', 'ScienceFiction']",4737,7.5,"['JeanValmont', 'MichelElias', 'FrédéricLegros', 'Yves-MarieMaurin']",['RenéLaloux'],"['StefanWul', 'JeanGiraud', 'Jean-PatrickManchette']",[],"['PierreTardy', 'Jean-PierreBourtayre']"
"['Drama', 'History', 'Mystery']",16979,7.7,"['JackLemmon', 'SissySpacek', 'MelanieMayron', 'JohnShea']",['Costa-Gavras'],"['DonaldE.Stewart', 'ThomasHauser', 'JohnNichols']","['MildredLewis', 'EdwardLewis']",[]
['Drama'],1812,7.7,"['AndreiBoltnev', 'NinaRuslanova', 'AndreyMironov', 'AlekseyZharkov']",['AlekseyGerman'],"['YuriGerman', 'EduardVolodarskiy']",[],['ArkadiGagulashvili']
['Comedy'],12773,7.9,"['JohnCleese', 'MichaelPalin', 'EricIdle', 'GrahamChapman']","['TerryHughes', 'IanMacNaughton']","['MartyFeldman', 'TerryGilliam', 'TerryJones', 'TimBrooke-Taylor']",[],[]
['Drama'],2429,7.5,"['JeremyIrons', 'EugeneLipinski', 'JiríStanislav', 'EugeniuszHaczkiewicz']",['JerzySkolimowski'],[],"['MarkShivas', 'MichaelWhite']",['StanleyMyers']
[],3617,8.1,[],['JanSvankmajer'],[],[],['JanKlusák']
"['Comedy', 'Drama']",8167,7.4,"['""PeterOToole""', 'MarkLinn-Baker', 'JessicaHarper', 'JosephBologna']",['RichardBenjamin'],"['NormanSteinberg', 'DennisPalumbo']",['MichaelGruskoff'],['RalphBurns']
['Drama'],6484,7.9,"['KenOgata', 'SumikoSakamoto', 'TonpeiHidari', 'AkiTakejô']",['ShôheiImamura'],['ShichirôFukazawa'],"['GorôKusakabe', 'JirôTomoda']",['ShinichirôIkebe']
"['Adventure', 'Family']",280,7.5,"['FyodorStukov', 'OlegBorisov', 'ViktorKostetskiy', 'VladislavStrzhelchik']",['VladimirVorobyov'],"['NikolaiSemyonov', 'RobertLouisStevenson']",[],['EvgeniyPtichkin']
"['Drama', 'Music']",235,7.4,"['EdithClever', 'MartinSperr', 'RobertLloyd', 'MichaelKutter']",['Hans-JürgenSyberberg'],['RichardWagner'],[],[]
['Music'],71833,8.1,"['BobGeldof', 'ChristineHargreaves', 'JamesLaurenson', 'EleanorDavid']",['AlanParker'],['RogerWaters'],['AlanMarshall'],[]
"['Adventure', 'Animation', 'Drama']",6304,7.8,"['JohnHurt', 'ChristopherBenjamin', 'JamesBolam', 'NigelHawthorne']",['MartinRosen'],['RichardAdams'],[],['PatrickGleeson']
['Horror'],132724,7.3,"['JoBethWilliams', '""HeatherORourke""', 'CraigT.Nelson', 'BeatriceStraight']",['TobeHooper'],"['StevenSpielberg', 'MichaelGrais', 'MarkVictor']",['FrankMarshall'],['JerryGoldsmith']
['Drama'],7430,7.9,"['BoguslawLinda', 'TadeuszLomnicki', 'ZbigniewZapasiewicz', 'BoguslawaPawelec']",['KrzysztofKieslowski'],[],['JacekSzeligowski'],['WojciechKilar']
['Comedy'],7792,7.6,"['Anémone', 'JosianeBalasko', 'Marie-AnneChazel', 'ChristianClavier']",['Jean-MariePoiré'],"['GérardJugnot', 'ThierryLhermitte', 'BrunoMoynot']",['YvesRousset-Rouard'],['VladimirCosma']
"['Drama', 'Comedy', 'Romance']",914,6.7,"['TomConti', 'KellyMcGillis', 'RobertsBlossom', 'JoelFabiani']",['RobertEllisMiller'],"['PeterDeVries', 'HermanShumlin', 'JuliusJ.Epstein']",['WalterShenson'],['BillyGoldenberg']
['Comedy'],3491,7.7,"['RichardPryor', 'GeneCross', 'JulieHampton', 'JesseJackson']",['JoeLayton'],['PaulMooney'],[],['HarryBetts']
['Documentary'],8611,8.0,"['FlorenceDelay', 'ArielleDombasle', 'RiyokoIkeda', 'CharlotteKerr', 'AlexandraStewart', 'DavidCoverdale']",['ChrisMarker'],[],[],[]
['Comedy'],727,7.3,"['MassimoTroisi', 'GiulianadeSio', 'LinaPolito', 'FrancoAcampora']",[],['AnnaPavignano'],['MauroBerardi'],['AntonioSinagra']
"['Fantasy', 'Animation', 'Drama']",33982,7.6,"['ElizabethHartman', 'DerekJacobi', 'DomDeLuise', 'ArthurMalet']",['DonBluth'],"['KenAnderson', '""RobertC.OBrien""', 'JohnPomeroy', 'GaryGoldman', 'WillFinn']",[],[]
"['Crime', 'Drama']",5517,7.8,"['RoselZech', 'HilmarThate', 'CorneliaFroboess', 'AnnemarieDüringer']",['RainerWernerFassbinder'],"['PeaFröhlich', 'PeterMärthesheimer']",['ThomasSchühly'],['PeerRaben']
"['Action', 'Adventure', 'Animation', 'Family']",11383,8.2,"['DavidBowie', 'RaymondBriggs', 'MelSmith']","['JimmyT.Murakami', 'DianneJackson']",[],['JohnCoates'],['HowardBlake']
"['Drama', 'Romance']",38113,7.6,"['MerylStreep', 'KevinKline', 'PeterMacNicol', 'RitaKarin']",['AlanJ.Pakula'],['WilliamStyron'],['KeithBarish'],['MarvinHamlisch']
"['Action', 'Adventure', 'ScienceFiction']",106813,7.7,"['WilliamShatner', 'LeonardNimoy', 'DeForestKelley', 'JamesDoohan']",['NicholasMeyer'],"['GeneRoddenberry', 'HarveBennett', 'JackB.Sowards', 'SamuelA.Peeples']",['RobertSallin'],[]
"['Comedy', 'Music', 'Romance']",831,7.0,"['JoeyKennedy', '""RossODonovan""', 'MargoLee', 'MaxCullen']",['GillianArmstrong'],['StephenMacLean'],"['RichardBrennan', 'DavidElfick']",[]
"['Drama', 'Romance']",3944,7.9,"['OmeroAntonutti', 'SonsolesAranguren', 'IcíarBollaín', 'LolaCardona']",['VíctorErice'],['AdelaidaGarcíaMorales'],['ElíasQuerejeta'],['EnricGranados']
[],2263,7.7,[],['ZbigniewRybczynski'],[],[],['JanuszHajdun']
"['Horror', 'Mystery', 'ScienceFiction']",341639,8.1,"['KurtRussell', 'WilfordBrimley', 'KeithDavid', 'RichardMasur']",['JohnCarpenter'],"['BillLancaster', 'JohnW.CampbellJr.']","['DavidFoster', 'LawrenceTurman']",['EnnioMorricone']
"['Animation', 'Fantasy', 'Mystery']",274,7.0,[],['TakashiIto'],[],[],['YosukeInagaki']
['Drama'],710,7.6,"['GeorgeLam', 'CoraMiao', 'SeasonMa', 'AndyLau']",['AnnHui'],['KangChienChiu'],['MengXia'],['Wing-FaiLaw']
"['Fantasy', 'Drama']",625,7.2,"['Jean-BernardGuillard', 'PhilippeDeplanche', 'NadègeClair', 'LisaLyon']",['RaoulRuiz'],"['EmilioDelSolar', 'FrançoisEde']","['JoséLuísVasconcelos', 'MayaFeuiette', 'JeanLefaux']",[]
